,Sentence,Label
6353,Hoy jugaría domino full,positive
6354,El vlog de hoy NAVEGANDO EN IBIZA,positive
6355,She is kind of about her look descuidada,negative
6356,Halloween viene duro,neutral
6357,a las es una hora razonable somos tu y yo que pertenecemos al #teamnosleep,positive
6358,Adiós y gracias #LatinGRAMMY Lamúsica sigue con en #DroidTurbo,positive
6359,Alguien en la U Como estan las filas de recaudaciones,negative
6360,keep going I love et jajaja graciass babe,neutral
6361,Si yo no veo esfuerzo pa que esforzarme yo #bruh,negative
6362,La canción I hate u I love u describe tanto mi fokin vida ahora mismo grinning face with sweat,neutral
6363,si la mono fuese con el font century githic ya estuviese done,neutral
6364,Yo nunca vi full house No se si verla,negative
6365,#plottwist Navas es Dios,positive
6366,tres palabras boda en streaming,positive
6367,Heads up Alerta/Cuidado en un juego/deporte Heads up Watch out for the baseball,neutral
6368,El nuevo tema de halloween es jna protesta contra el bulling NIGHTMARE Especial Halloween Kronno Zomber,positive
6369,El día que abran un Joe 's Crab Shack en PR seré la persona más feliz del mundo,positive
6370,Digo lo mismo Very Good,positive
6371,jajajajaja I 'm so funny man,positive
6372,Dress up Vestirse Elegante Are you going to dress up for dinner tonight,positive
6373,Bueno Vecinos Mañana continua el alboroto ahora continuo q mi amigo Bacardi zombie y Honey con sus panas las Medallas,positive
6374,HOY A LAS H HORA ESPAÑOLA HAY VÍDEO EN YELLOWMELLOW,neutral
6375,pues como cres que duermo o que face with tears of joy lol bring me food please,neutral
6376,Pay close attention Presta mucha atención Pay close attention because I ’m only going to explain it once,neutral
6377,Que ya son muchos en la lista de espera lol,neutral
6378,mascara we do n't do tears bitch,negative
6379,Dios sabe k te adore,positive
6380,#Premier Imagen Modeling by La Gatita,positive
6381,Tan cierto #quote #elvacilondelagatita,positive
6382,Accesorio de hoy blue moon collar,neutral
6383,verdad no se como en high school podíamos con dos diás nada más,neutral
6384,MI ENANA FAVORITA CUMPLE HOY Happy Birthdayyy boo,positive
6385,Almighty Cuentas de ahorro,neutral
6386,Tú quieres saber si Myers hace to lo que canta,negative
6387,Well probly only whiskey una carne asada la familia toda junta y puros corridos hasta el amanecer jajaja,positive
6388,Finna eat el recalentado summ tamales and posole,positive
6389,Hemos llegado a las visitas gracias Rise of the Tomb Raider RAP PLAY KRONNO ZOMBER,positive
6390,#Virgos are attracted to someone who possess good conversation skill,positive
6391,orita cuando me levante how the fuck did I get home,negative
6392,Tan linda Al fin en el zoologico con sus primos gorillas/muy feliz Aca le dieron una deliciosa ensalada wanna be h,positive
6393,Va pa la jeep,neutral
6394,raised on Biggie and Nirvana we are the New Americana,neutral
6395,Me ha gustado un vídeo de de Hopsin Die This way Feat Matt Black and Joey Tee,positive
6396,Familia no se me desanimen que yo se qie los Miami Heat van a ganar la seria contra San Antonio LETS,positive
6397,que si que a mi me dicen eso and I die of laughter,positive
6398,El vlog de hoy DEMASIADOS SECRETOS,positive
6399,no no hahaha tranquiii,positive
6400,Increibleee esa nooooooo lol jk but still that song makes me wanna drink no se ni porke lol,negative
6401,El vlog de hoy ES RAVENCLAW,positive
6402,Love crumbles to the floor comentarista de nba face with tears of joy face with tears of joy pero yes yes it does,positive
6403,He empezado a ver The last ship con y trata de un virus como el virus zomber miradla es interesante squinting face with tongue,positive
6404,Come to your senses Recobrar el sentido You need to come to your senses and quit drinking,negative
6405,POR CAMBIO DE TEMPORADA Faldas lucianas aún en stock Sólo en #salhuaclothing Cuál es tu color favorito,positive
6406,Solo a mi papá se le ocurre traerme un baconator él no sabe que su hija detesta el bacon,negative
6407,Mi estilista favorita un besitos face blowing a kiss q estes bien y mi top Model Besote Dayan,positive
6408,y yo Saludando a tu amiga como si la conociera de siempre y nunca me la habían presentado face with tears of joy la conosco por fotos hahaha #drunk,positive
6409,Jaime got a brand new car I 'm kind of envidioso,negative
6410,jajajajajaja tu tambien pones snapchats cc como yo face with tears of joy yo me levanto al otro dia y empiezo a borrar,neutral
6411,No lo sabía TY,neutral
6412,JAJAJAJJAJAJ no puede ser wow yo ame tanto ayer,neutral
6413,Mejor noticia eveeeer smiling face with heart-eyes smiling face with heart-eyes smiling face with heart-eyes,positive
6414,Mis sueños son bien random,positive
6415,El único regret que tengo y siempre tendre es el no poder rescatar a cuanto animal abandonado veo en la calle porque no tengo,negative
6416,Con este #TB quiero felicitar en su cumpleaños a Que Diosito te llene de,neutral
6417,where is that view at,neutral
6418,En un mood de estar en un sitio que haya una bandita y toquen canciones de Tommy Torres Caramelos El Canto del Loco Ja,neutral
6419,estoy loca que me den el ring mi camisa y mi jacket,positive
6420,Si digo lo que pienso de las fraternidades pierdo par de panas So shhh calladita grinning face with sweat,negative
6421,#RedSox parece que aun los Bravos de Atlanta quieren robar base ante Christian The Sniper Vazquez,neutral
6422,Classy elegante y moderna con Nuevo corte de Pelo y vestida de Zapatos luce,positive
6423,Estos ultimos dias he estado comiendo con cojones so esperen verme con una mega pipa en PC,positive
6424,Show up Venir Do you know where Jaime is He did n’t show up for work this morning,negative
6425,Para estar siempre lista y poder irte de la oficina a happy hr vístete en capas para el trabajo y las irás quitando según el ambiente #MDB,neutral
6426,Party de Mar Chiquita de respeto palm tree cyclone,positive
6427,Que sexies son todos mis crush no puedo,positive
6428,Roadtrip round pushpin Mar Chiquita Manati,positive
6429,Zombers los siguientes videos van a ser todos increibles La espera va a merecer la pena os lo prometo smiling face with halo raised hand light skin tone,neutral
6430,yo quiero hacer un campingggg,neutral
6431,Que te saquen temprano de raising hands noo noo nada Como que te saquen temprano de in seminario de,neutral
6432,brownies de Ghirardelli foodgasm,positive
6433,of course tu le vas a dar favorite a eso #predictable,neutral
6434,literal Salí con hielo en la espalda smiling face with sunglasses #thuglife,neutral
6435,I do n’t have cash on me No tengo efectivo en este momento I ’m sorry I do n’t have cash on me all I have is my card,negative
6436,Dios ayudame y dame fuerza para lo q me espera Jueves jueves a viernes y viernes OMG o,positive
6437,días bitch,neutral
6438,You thought wrong Estabas equivocado/Pensaste mal Person I did n’t know I had to pay you back Person Well you thought wrong,negative
6439,Quién está en ocean,neutral
6440,Mujeres be like,neutral
6441,My phone looks ratchet todo crack,neutral
6442,#Quote #elVacilondelaGatita,positive
6443,ohhh que cool me avisas cuando llegues face savoring food,positive
6444,#memorias #memories our favorite picture Love u,positive
6445,La mejor red te regala los mejores premios para Manda por texto a para entrar,positive
6446,Ok ya me dio el shock Mi senior year ya se está acabando loudly crying face broken heart,neutral
6447,Un super Hug linda saludos always good memories of all Radio crew,positive
6448,creo k ya me voy a juntar pero con mis amigos otra ves No m dejas acabar Giiirrll calm down,neutral
6449,There is always room to grow Siempre se puede mejorar,positive
6450,#deep JAJAJJA,positive
6451,Fuimos a la pulga de el de ayi invite a mi ma mi hermana mi sobrina y mi princesa a cenar al SaltLickBbq They loved it,positive
6452,Hoy le preste mi styling a chino y Nacho face screaming in fear face screaming in fear face screaming in fear face screaming in fear face screaming in fear si me la regresan porfa Cc jajajaja Love u por chingona frien,neutral
6453,MIRA ARREGLADA CONJONTRIS MULTIJUGADOR BLACK OPS vía,neutral
6454,Omg cumplo años que vieja,neutral
6455,yo creo que eso va según cómo se sienta cada uno Si te sientes mal sexualizándote no lo hagas Si bien do it,positive
6456,Quirky Peculiar She has a very quirky fun personality,positive
6457,Porque me busca y me llama ahora me kiere en su cama no no son iguales pa mi k ellos son rivales pero no los compares,negative
6458,#MiamiBash #Miami #elvacilondelagatita,positive
6459,Gunna finish up the rest of that chapo og,positive
6460,Vamos por la copa del Rey #Visca el Barca #Messi,positive
6461,Hola me puedes complacer con el tema #EsTodoUnPlacer de ft por favor gracias,positive
6462,Eso Kres c Haha,positive
6463,#Clevlander #ElVacilondelaGatita,neutral
6464,mejor Are u high,positive
6465,Doy fee Firmó y muchas fotos Es el mejor red heart,positive
6466,Ay ta por no echarlas,positive
6467,The manager did n't know the boss was my cuñada ora si ya le bajo a sus huevitos,negative
6468,Ready para el Zol Beach House #heineken #boostmobile #Clevlander #ElVacilondelaGatita,positive
6469,NUEVO VÍDEO Leo un Fanfic demasiado salseante Me lío con una YouTuber,neutral
6470,Careless mistakes Errores por descuido Try not to make any careless mistakes,neutral
6471,YESSSSSSS HOY ES JUEVEEEESSSS raising hands medium-light skin tone raising hands medium-light skin tone raising hands medium-light skin tone raising hands medium-light skin tone raising hands medium-light skin tone raising hands medium-light skin tone yellow heart yellow heart yellow heart yellow heart yellow heart yellow heart yellow heart,positive
6472,models in a fitting styling in NYC #fashion #trends with my sexy Latina co stylist what a great team u rock,positive
6473,Quieres información de Imagen Modeling by La Gatita solo regístrate en Mañana,positive
6474,Power-nap Algo así como una siesta energética/para retomar energía Let me take a power nap real quick,positive
6475,Happy bday de tu Bella y otra Hija Las angelitos #fiesta #party,positive
6476,Quiero a alguien que valga la fuckin pena,negative
6477,#elvacilondelagatita #Concert #Carlos Vives,neutral
6478,Wardrobe selection #ilovemyjob #stylist #style #spring #primavera seleccion de vestuario #tv,neutral
6479,no ha estado tan mal hahahhaa,positive
6480,No Podria faltar foto #mexicanclan y #stylebyme clapping hands,neutral
6481,I have a new puppy she is very she is Bella Preciosa,positive
6482,When I wake up my hairs looks como ke lo lambio la vaca,negative
6483,See he 's her lobster Nena tas juaquia con Friends,neutral
6484,When u walk straight into the kitchen to eat ur mom hits u with the ya saludaste #ThanksgivingWithHispanics,negative
6485,JUSTIN PLS PARA DE COPIARTE SEAMOS AMIGOS O ALGO YO QUÉ SÉ PERO STAHP,negative
6486,los ejemplos estan en los libros en audio por cierto por la compra de ellos haces puntos para tener clases privadas,negative
6487,Yo nunca explicaría el verbo To be en español lo q haría sería enseñar por oído como aprende un niño,neutral
6488,Ayer tuve un cheat meal bastante importante así que hoy toca pues no sé REVENTARME MATARME ASESINARME y finalmente MORIR en el gym,positive
6489,Cuando te dan un nugget extra en Wendys,positive
6490,En el momento en que te paras a pensar si quieres a alguien ya has dejado de quererle para siempre Julián Carax La Sombr,positive
6491,Acabamos de salvar una fokin iguana omggg,positive
6492,#YSEA #produccion #trabajo #equipo #locacion #Telemundo #sebring #resettv,neutral
6493,RECORDAD QUE HOY ES DOMINGO DE SNUPCHUT NO HAY VLOG TODO OCURRE EN SNUPCHUT SNUPCHUT,neutral
6494,Una combi china Gooooood qué rico,positive
6495,Voy a encontrar la cura al cancer y le voy a tirar mi GPA a todos esos cabrones que me denegaron algo por no tener #fuckers,negative
6496,tranquiloou En par de semanas se acaba esta pendejá and you 'll be freeeee,neutral
6497,Mañana se acaba el año Que fucking rapido pasó flushed face,positive
6498,It 's all about the hat this summer #hat #summer #hattrend #summertrend #fashion #moda #sombrero,neutral
6499,Why is it that Algo así como Por qué será que Why is it that they changed their recipe,negative
6500,Video Marco Antonio Solis Tu Me Vuelves Loco stylist,positive
6501,Mi weekend estuvo OK hand,positive
6502,dile a christian que estoy pobre que necesito unos new balance nuevos,neutral
6503,Me pase de verga lol pero I was just trying to be funny,neutral
6504,No hay Mac n Cheese en casa #estonoesdedios,negative
6505,Through thick and thin En las buenas y en las malas I ’ll be there for you through thick and thin,positive
