,Sentence,Label
2200, Veendu veendum kaanunnavar like adi,Neutral
2201, Njan oru mohanlal fan aanu ennalum trailer istapettu pwoli,Positive
2202, Mammmokhaaa 69 vayyas ayye annetum look entaa ponooo,Positive
2203,Lucifer 100 kodi adikkumennullavar adi like,Neutral
2204,Suraaajjj poli soubikkaaaa we are waiting...,Positive
2205, Ithu verum oru samble vedikkettu.iniyaanu podipaaranapooram.appo churikki paranjaal vishu RAAJAyum RAAJAyude pillerum angukondupokum alla KONDUPOYI,Positive
2206, Pinnem Pinnem Kanuvaaa   Thalaivaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,Positive
2207, Gimitt fans like adi guhan... Fans karayu... Gee gee,Neutral
2208, hooo koritharipp romaanjam ulpullakam entammo adaar trailer,Positive
2209, Traileril Oru kidilan surprise undakum ennu visvasikkunnavar like adii..,Neutral
2210, Prthvinte oru level vech nokkyaa mikkavarum aaa daivathine thattiyath  laletan thanne aaakum,Neutral
2211, Ethonnum mohanlalnu cherilla,Negative
2212,Ipoyum ivde thanne chuttipatti nilkkunnavr undo,Neutral
2213, ഹാങ്ങ്‌ ആയി 462k viewsil  ninn neengunilla,Neutral
2214, Athoru kadaya mone paranj thudangiyaal 10-30 varshathe kada parayendi varum,Neutral
2215, Ikkakkaano! ettanaano!  kooduthal view&like ulle enn nokkaan varunnavar ivde oru lyk idu.... 🤗,Positive
2216, ettan fans ibdee common,Neutral
2217, Uff Mammookka'$ entry BGM Stunning trailer,Positive
2218, Ettan fansinte vaka irikatte oru kuthirapavan ikka muthanu,Positive
2219, Sheriyaya views ano allengil youtube lalettan hang akkiyathano ennu samshyamullarkku like adikkanulla thumbu,Neutral
2220, E masathew 28 enna date  nalathekakan pattuvoooo ..... pattillah allew.....wait chaiyanmm  ..,Positive
2221,Aro oke ee padathinee bhayakkunnu,Neutral
2222,Thamilnadu rajinisir,Positive
2223, Ittichante vaka oru sample hitum koodi,Positive
2224, Ith item kollallo.. variety anu.. sambhavam kidukkum,Positive
2225,Dislike adikaan orupaad lalappan fan vannittund paavangal hahahahah,Negative
2226, Lalettan massaaa verum Mass Alla kolamass lalettan ki jaiiii,Positive
2227,Oru rakshayum illa ikka.. ningal pwolichu..  ith kidukkum,Positive
2228, Ini yandokkee kananam sho yanikku vayyyaaa,Neutral
2229, Bgm uff  narasimham  feel,Positive
2230, Ippozhum #1 trending   Ikka enna summava,Positive
2231, Mamangam...nte ammooo marana massss...trailer....   verum item allaaa.... ith oru onnonnara item anuu....ikkaaaaaaa,Positive
2232, Dislike adicha thanthayilla thayolikal aaranaavo ..murugane theerkkum ennu paranju nadannavar aavum,Negative
2233, Ikka fans come on 🥰🥰🥰 ikka uyir,Positive
2234, Odiyan pottum .. Nayika maju anu.. Laletta vere aram kittiyille,Negative
2235, Kuru pottikkan aarum varanda...ith vere level aan makkale,Negative
2236, Ini aarkkum onnum parayaanillallooo Remember the Name: Laleettan,Positive
2237, Njan matramanoo trailer il prithviraj ne kandanthu. . . .  Kandavar like adiche..,Neutral
2238,Raja Returns  ഇക്ക mass  Trailer ഇഷ്ടപ്പട്ടവർ like adi,Neutral
2239, Mahaa avathaaram piravi edukkan ini 19 naal,Neutral
2240, Idivett sugunan.. 0:14 kandavar adi like.. #ikka daaa,Positive
2241, Kfc chicken vekkaan kayariyappol,Neutral
2242, Kattakk wait cheyyunnavarkk like adikkan ulla stalam.. 🤩,Neutral
2243,rajune kannan vendii veendum trailer kandavar indoo??,Neutral
2244, Njan kandu  Mammooka ithan.. Da dhamu ni tirnnada,Neutral
2245,kolaam.. nala randu thriller aanalo iprashyam orumich irangaan ponath...  nice teaser mammukkaye kanaan pateela. .. DOP and edit,Positive
2246,Entammmooo Ejjathi trailer kandalum kandalum Mathi varatha trailer,Positive
2247, Ithilum mikacha trailer swapnangalil mathram,Positive
2248,Fastest 100 K like is loading......  Stephen nedumbili,Positive
2249, Mammookka look and diolouge uff... Oru rakshayum illa,Positive
2250, 1 day achu 5 million views kooda varla,Neutral
2251, sadha pichaththi mudhal rocket launcher vere und..  rajuvettan enna summava,Positive
2252, Ithu kandappol aarkelum  lalettante jilla tamil filim look manasil vanno?,Neutral
2253, Trailer kandu for sunny leone and mammokka,Positive
2254, Ethra vattam kandu ennu areela,Positive
2255, 17k views - 123k likes is this hacking 🧐,Neutral
2256, Laletta Ie thanne njangake vendiyirunnathe nigale egane kannane njangake ishtam,Positive
2257, Best wishes Kalki ......   Kalki Kalakkatee ........,Positive
2258, Mamangathinte yudham kambani kanan kadakunnathe ollu,Neutral
2259, Sira avan shardichu Pakshe maala kittila  Ini idikkano.  Venda kutta oruttam,Neutral
2260, Dislike adichitt karyamilla makkale ith alu vereya,Positive
2261, Egadhessam... Pulimurugan model thonniyavar അടിക്ക് മോനെ like,Neutral
2262,Ikkayum pillarum strong aaa double strong alla triple strong ikka fans adi like nammude fans power kanichu kodukkanam,Neutral
2263, December 12 inn katta waitingullar like poad,Neutral
2264,vadaaa mass dialogue..mammootty fan aya njan pattunnu...ithu lalettan thakarkumennu...koode vishakite madhura rajayum...,Positive
2265, Padam kanditt trailer Kanan vannavar like adii  narkotic is a dirty business,Neutral
2266, Ini 8 mani vare...clock nooki irikkanm,Neutral
2267, Ikka d e mass Singapore il release undo,Neutral
2268, #trnding 1 എന്ന് കണ്ടു സന്തോഷായി   From an ikka fan  Rajuettn lalleettn  Adarru combo,Positive
2269, unlike adicha ella oolakalum ivide thanne kaananam tta,Negative
2270, Katta waiting  Lalettan  Rajuettan polichu heavy  Entha oru feel,Positive
2271, Fans show unndavummo?,Neutral
2272, Ittichaya aa pothirachi dilogue....... noominu angu bheshayi istaayii...anyway achayan marennu paranjal athu oru bhaagyama....,Positive
2273, Aa oru minute akumbozulla aa bhavam ho,Neutral
2274, Ikka fans ivide onnu ujala mukkiyek,Neutral
2275, E chitram vijaykkum ennu urappullavar Maathram like cheyyu,Neutral
2276,Padam kandittu varunnnavar undooo .... MADHURARAJA oree pwoli   MAMMOKKA PWOLICHUU,Positive
2277, Veruthayayi kashu poyi pratheeshyode arum pokaruthe,Negative
2278, Ente ponno pwoli super raju etta lalettan,Positive
2279, Mammooty  Avasaanathe aa run hentammo.. GOOSEBUMPS...,Positive
2280, Enthokke paranjalum mamookaye vellan aarum illa. Eni aarum varukayumilla...if u agree like.. allenkil karanam comment cheyy...,Neutral
2281, Ichayan pakkaa massdaaa I love tovino,Positive
2282, Dislike adikunavanmaruda oru thandakku vili varavu vechakke,Negative
2283,From a A10 fan.  Trailer masmarikam,Positive
2284, Oru rekshellaaaaa  thakarppan Pwoliii item,Positive
2285, 1.01 prithviraj anenn manasilayavar like adik,Neutral
2286, Teaser double strong ayappo trailer sarikkum triblestring ayi....,Positive
2287, Mamangam oru mamangamaayi thanne kondadum... great,Positive
2288, Hindukkalkku mahiravanan Islamil avane ibilis ennu vilikkum.Christianinkalkkidayil avanu oru nereyulla.LUCIFER!!!,Neutral
2289, Onnil kooduthal like adikunna option undoooo,Positive
2290,Romam chaadi eneettu panchayathu ground vazhi 2 round oodiiii,Positive
2291, Pakka mass..... Ikkka heavy    Bgm pwolich,Positive
2292,Anu sithara:Ikkayude Uncle kandu njan karanju poi. Fans:🤩Poli! Anu sithara:Ikkayude MaduraRaja kandu njan kori tharichu poi. Fans:Ore pwoli!! Anu sithara:Ikkayude Unda k.. Fans:Nirthu.Mindathiriyade...,Neutral
2293, Erangana mumb 285 dislike ejjayi mayrol,Negative
2294, Ravananaya avane nerkkunere nilkkan Oru Maha Avatharam thanne vendi varum #mamangam #mammookka,Neutral
2295, Ithipol matte sambavam kazinja shesham dileeep nu police,Neutral
2296, Trending No . 1. Varanam jayettan daaaaaaaaaaa,Positive
2297, Padam ettunila pottum ennu urappullavar like..,Negative
2298, Ee sinimayile mandatharam kand pidichavar mass,Neutral
2299, Ippozhum repeat adich kanunnavar ivdey like ikka🥰,Positive
2300, Odiyan release datinte annu oru leave kodukkam working day ayity karyamilla,Negative
2301, Rathriyile duty’um kainj kandavar ethraper like adi,Neutral
2302, madhuraraja and lucifer randum 100cr club urrapayi,Positive
2303, aaa dislike adicha poorimakkalude ammakku mohanlal anu adichu kodukkunnadu tonnunnu,Negative
2304, angane youtube pani thannu...aaro manapoorvam paninjatha...,Neutral
2305, Orika kanda veendum veendum kanan thonnum..,Positive
2306, Valla 200 cr anaganam nirthiya mathiyarnnu,Neutral
2307, kochi karan aya kunjali engane ee bhasha padichu avo :),Neutral
2308, Njan oru lalettan fan alla but ee teaser orupadishtamayi,Positive
2309, ikkaaaaa     jeevannn,Positive
2310, Eppol time 5:50am 2000 view koodi kittiyalll 2million aakum....enthoru pookku...ithu Ella recordum pottikkum,Positive
2311,Njngalk 100 kodi onnum venda nammada ikka thaaa eee nilkunna pola onnu ninna mathiii pinna enth kodi...........,Positive
2312, Teaser kandu pradeekshayokke poyatharnu,Positive
2313, November randam theeyathiyum kaanunnavar like adik,Neutral
2314, Nta daivamme ....Ponnu laletta  ningal muthannu,Positive
2315,Aarkokke ee cinemayil Idivettu Sugunan'e kanan agraham Indo evade like adikku.🤣🤣,Neutral
2316, No raksha mammokka poli ikka fans like here,Neutral
2317, Idhentha Views koodath lle. Madhuraraja okke idhillum speedil eppezho kadann poyi.....,Neutral
2318, Uyir aanu ikka.Lokathile yettavum sundharanaaya muthachan,Positive
2319, 173k views and 173k likes bakki kore mammunni fans 18k,Negative
2320, Trailer undakiyarithi valare mosham ann. Ith kanumbol enik oru feelum vannilla.,Negative
2321, Marana mass lalettan fan aanennu parayumbol abhimaanam..,Positive
2322, Madhura raja oru sadarana padam aaan #twist twist🥰,Neutral
2323, Dislike adikkunnavan mar kandoooo Lalettan puthiya adar item................,Positive
2324, kidu  katta waiting    mamamookkaaaa,Positive
2325, ettante filim pole ikkayude filimum super hit akanam enne agrahikkunnavar like adi,Neutral
2326, Mammookka fans like ivde Adi makkale,Neutral
2327, Dislikes have no roles# 66k likes mathi,Neutral
2328, Black t-shartil iruttinte maravil oro  scenilum  kanunath rajuyettanu,Neutral
2329,Poli...... By  A ikka fan,Positive
2330, Trailer Varumbol Loke Adikan Nilkunavar Evide like eduuu,Neutral
2331, Athra thavana kanditum madip thonunile oru rekshym ile super,Positive
2332, Itupolulla avasarathi ee video ivde idunnate thettano ennariyilla,Neutral
2333, Ee role cheyan Lalettan mathrame pattu!,Positive
2334,2019 sep 22.  ippozhum vannu kanunnavar vannu like adichechum poykko,Neutral
2335, Ee Easter um Vishum njangal angu eduthu..,Positive
2336, Malayam vaikkan ariyatavar hit like here,Neutral
2337,kattaa waiting by a lalettan fan#ikkaa vere level,Positive
2338, Ithra pettenn 12 k likes,Neutral
2339, Kitti njangalak njagade aa pazhaya lalettane thirichu kitti,Positive
2340, Muvattupuzha kaaaar ondo Ee padam shoot cheytat ivadaaanu,Neutral
2341, Nte ponnnoooo enthaaa makkkale immmale ikkkkade aaa oru idh🥰🥰🥰,Positive
2342,Bigbyl Great fathern undaya yamandan item... ith Vaarum kodikal,Positive
2343, FDFS locked ...     Ikka uyir ...,Positive
2344, Water mark onnum ilaatha print illee???,Neutral
2345, ThazheVettoor Government school Varkala ullavar aarenkilum undenkiluu koduuu LIKE adiii,Neutral
2346,Ithu enthaada serial aah? 🤭🤭🤭 pani nirthi podappa 🤣🤣🤣,Negative
2347, Muttamariyans Mammunni Myra raja team omkv,Negative
2348,Adipoli...... cinema ini kanenda karyamillla,Negative
2349, Dq fans unde like adichtt poney,Neutral
2350, TRAILER KIDU,Positive
2351,Varunnath oru kidu item....  A10 teams  stand vidanam,Positive
2352, Trailer  kalaki Pwolichu  madhura raja cenimakku vendi katta waiting,Positive
2353,Raj ettan & mamooka ethu polikum,Positive
2354, Ente ponne oru rekshem illa  kidukkachiiiiiiiiii...  Lalettan Hvy....,Positive
2355, Ente rajuettaa ningl oru jinn aanu,Positive
2356, Kuru potti olikknna 1k poojappura fans🤣🤣🤣,Negative
2357,ikkaude MADHURARAJAKKU  VIJAY FANS KANJIRAPPALLY UDE ELLA AASHAMSAKALUM,Positive
2358, Heavy trailer,Positive
2359, Ithu oru onnonnara movie aaanu mone,Positive
2360,Padam irangi Innum trailer kandu Most trusted trailer Biggest block buster 100 CRORE RAAJA,Positive
2361, 10 ൽ കൂടുതൽ ഈ trailer kandavar ivide varoonjhaan 16 aayi,Positive
2362,Nammude Muvattupuzha mall anennu thonnunnu... Location,Neutral
2363, aadhyamayittanu oru nmalayala sinimayude trailer ithrayum dhivasam trendingil nilkkunnath !,Positive
2364,Ikka polikku numma A10 pilleru kude ondu..,Positive
2365,Eth kandit nere poi pulimurugante trailerum onn kandek 2 ilum enthelum vethyasom undo?,Negative
2366, Video edathe dislike adikkan nanam illeaaaa ninkokkeee,Negative
2367, Virus trailer kande evide vannavare undo,Neutral
2368, Apo athum potti .. aaaa pratheekshayum poyi,Negative
2369, Soubinum Suraj ettanum polichuuuu padam poliiiii  oru family ayittum kannan pattiya nalla padaaammm,Positive
2370, Peranbu Anpoodu  amudhan,Neutral
2371, Ennalum ente Idivettu suguna ninne ithilu kandillalo,Negative
2372, Dislike adicha myrenmark vendi like adi,Negative
2373, Climax scene kandit ithinu oru second part venammenu agrahikunnavark like adikanulla coment.,Neutral
2374, Prithviraj sukumaran  fans come here,Neutral
2375, LALETTAN UYIR  ALL LALETAN BHAKTHANS HIT LIKE HERE,Neutral
2376, Edhu kondu prethiraj neruthiyal Kollam,Positive
2377, 5 minit koodumbo views koodunnundonn nokunnath Nan maathramano,Neutral
2378,Enthayalum Nov 21 nu thanne kananam,Positive
2379,Tovino,Neutral
2380, Rajetta ithreyum pratheekshchillaa.... kidu feel... romaanjam. Ithu pwolikkum,Positive
2381, Kidukkaaachi trailer machoooo ...  Katta waitingggg,Positive
2382,This is interesting.....ikka polikku ikka.....all the best from Lalettan Fans,Positive
2383, Mammooka super nalla trailer prithviraj voice,Positive
2384, Idoru unddaaa padam thanne avum 🤣🤣🤣🤣,Negative
2385, Ufffff..ejaadhiii..lalettann rdjile edjelum oruu svene e jenmam vheyaan patilaa..trailer kandd karayunundaabumm ettan and ettan fanss,Negative
2386, Njan itrayum oru cinemayude trilarin vendi kaathirunnittilla,Positive
2387, 4million views 300k likes Record Breaker Ettan da,Neutral
2388,Film kandittum trailer kandukondirikkunnavar like adi,Neutral
2389, Vineeth aano Vivek oberoi dubbing.,Neutral
2390, Mass entertainment... oru rekshayum illa... pwoli...,Positive
2391, Madhuraraja trailer kandathinu shesham Ivide vannavar Like adi,Neutral
2392, Koothara mass padam.. oru simbha touch,Negative
2393,Yejjathi padam ith polikkum ichayante ingane ulla oru padathinumvendiyan ithuvare kathirunnath....... kalki.... ith polikkkum,Positive
2394, Raja varunath veruthe pokan alla..  Mammookka fans adi like,Neutral
2395,Raksha illa alliya... Ipo njn chatha ente shavathinu chiricha mugamairkum,Positive
2396, Katta waiting for mamangam  Mammookkaaa,Positive
2397, Asif ikka ye screen il kaanan katta waiting..,Positive
2398, Vineeth ettante film aayathukondu super aayirikum urappaaa,Positive
2399, Ikka fans undenghil ente page onn subscribe plz,Neutral
2400, Enta ikka........ningal njangale ingana vismayippikkalle  ...,Positive
2401, Ende ponnoe ejathy trailer kandall ariyam ikka ethu rengill ulla allannennu,Positive
2402, Dec 12 onn akan etra nalay waiting anu,Positive
2403, Mohanlal mamooty fan ullavar adik like,Neutral
2404, Oru rekshayum illa......katta waiting......mathukutty mike kondu maathram alla camera kondum njettichu kalanjirikkunnu,Positive
2405, Mamangam katta waiting... Trailer powlichu ikka oru rakshayum illa,Positive
2406, Raja pillerum irangan pogua ini idiyude adiyude pooramanu .,Neutral
2407, Kolla mass trailer  By lalletan fan,Positive
2408, Poli trailer padam adutta 100 crore,Positive
2409, Tamil film Pizza de oru style,Positive
2410, Polichu ..thakarthu.  More 20 time watch..kattaa waiting,Positive
2411, Cheriya pulli ala avan  Padiche kalana.. Laleatttannnnnnnnnnn....,Neutral
2412, Ithil polikkan pokunneth aah pillera50 more newcomers aahaa,Positive
2413,Malayalam movie ano eth ?  Oru rakshayum illa ?,Positive
2414, laletan ennum anganeya pwolichadakkum athan laletan,Positive
2415, Ennikill Oru 10 like ikkaye istamulvar please,Neutral
2416, mavoist allla movoistinde achan vannaaalum nammal adichodikkumm,Neutral
2417, Odiyan kand ishtappettit trailer nokkan vanna aarenghilum ivade inda ?,Neutral
2418,Second vechu dislike ivane okke samathikkanam ..,Negative
2419,Kidu kidilan trailor. Lalettan rocks  L rocks...,Positive
2420, uff trailer  mamuka mohanlal legends aanu oru tharkavum venda,Positive
2421, Mamankam FDFS arokke indakkum like adichhee,Neutral
2422, Kidu bgm for ikka kidu movie super,Positive
2423, Ittichante vaka oru sample vedikettu koodi,Neutral
2424,Vyshaketta... Oru prayam aya manushyane vacha ningal Troy model idi cheyikunne... Ningalode angeru chodikum... Just kidding.. Item mass,Positive
2425, Adipwoliii Lalettaaa,Positive
2426, Ejjathi ..  Item.... Lalettanum fansum pwolikmmmmm,Positive
2427, Marana mass kettitellu. Eppam kandu.  Prithi & lalettan combo polikuumm,Positive
2428,Etta...... Sherikm super🤝ntha parayuka...  Oru rekshem illa.. Adipoli... Katta wyting,Positive
2429, Mass kolla mass etra vattam kandu enne areyella .,Positive
2430, Katta waiting madura raja mammokka kidu mass,Positive
2431, 69 years old Megastar  Nammude Mammookkaa oreee poli mammookkaa,Positive
2432, entha ....pariya      ikka polochu,Positive
